Reference, Cell Type, Cell Name, Count
"bk_BlueBookOfRiddles","Interior","Mournhold, Llethan Manor",1
"bk_BookDawnAndDusk","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"bk_BookDawnAndDusk","Interior","Mournhold, Ignatius Flaccus' House",1
"bk_BookDawnAndDusk","Interior","Mournhold, Llethan Manor",1
"bk_BookDawnAndDusk","Interior","Mournhold, Royal Palace: Barenziah's Chambers",1
"bk_BookOfDaedra","Interior","Mournhold Temple: Office of the Lord Archcanon",2
"bk_BookOfDaedra","Interior","Mournhold, Andoren Manor",1
"bk_BookOfDaedra","Interior","Mournhold, Llethan Manor",1
"bk_BookOfLifeAndService","Interior","Old Mournhold: Teran Hall",1
"bk_BriefHistoryEmpire1","Interior","Mournhold, Ignatius Flaccus' House",1
"bk_BriefHistoryEmpire1","Interior","Mournhold, Llethan Manor",3
"bk_BriefHistoryEmpire1","Interior","Mournhold, Velas Manor",2
"bk_BriefHistoryEmpire2","Interior","Mournhold, Ignatius Flaccus' House",1
"bk_BriefHistoryEmpire2","Interior","Mournhold, Llethan Manor",3
"bk_BriefHistoryEmpire2","Interior","Mournhold, Velas Manor",2
"bk_BriefHistoryEmpire3","Interior","Mournhold, Llethan Manor",3
"bk_BriefHistoryEmpire3","Interior","Mournhold, Velas Manor",3
"bk_BriefHistoryEmpire3_oh","Interior","Mournhold, Ignatius Flaccus' House",1
"bk_BriefHistoryEmpire3_oh","Interior","Mournhold, Llethan Manor",1
"bk_BriefHistoryEmpire4","Interior","Mournhold, Andoren Manor",1
"bk_BriefHistoryEmpire4","Interior","Mournhold, Ignatius Flaccus' House",1
"bk_BriefHistoryEmpire4","Interior","Mournhold, Llethan Manor",4
"bk_BriefHistoryEmpire4","Interior","Mournhold, Velas Manor",3
"bk_BriefHistoryEmpire4","Interior","Old Mournhold: Teran Hall",1
"bk_BrothersOfDarkness","Interior","Mournhold, Bookseller",1
"bk_CantatasOfVivec","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"bk_CantatasOfVivec","Interior","Mournhold, Llethan Manor",3
"bk_CantatasOfVivec","Interior","Mournhold, Velas Manor",3
"bk_ChangedOnes","Interior","Mournhold, Bookseller",2
"bk_ChangedOnes","Interior","Mournhold, Llethan Manor",5
"bk_ChangedOnes","Interior","Mournhold, Velas Manor",5
"bk_ChildrenOfTheSky","Interior","Mournhold Temple: Office of the Lord Archcanon",7
"bk_ChildrenOfTheSky","Interior","Mournhold, Bookseller",2
"bk_ChildrensAnuad","Interior","Mournhold Temple: Office of the Lord Archcanon",7
"bk_ChildrensAnuad","Interior","Mournhold, Bookseller",7
"bk_ChildrensAnuad","Interior","Mournhold, Llethan Manor",5
"bk_ChildrensAnuad","Interior","Mournhold, Velas Manor",5
"bk_ChroniclesNchuleft","Interior","Mournhold Temple: Office of the Lord Archcanon",6
"bk_ChroniclesNchuleft","Interior","Mournhold, Llethan Manor",1
"bk_Confessions","Interior","Mournhold, Ignatius Flaccus' House",1
"bk_Confessions","Interior","Mournhold, Llethan Manor",1
"bk_ConsolationsOfPrayer","Interior","Mournhold Temple: Office of the Lord Archcanon",7
"bk_HomiliesOfBlessedAlmalexia","Interior","Mournhold, Andoren Manor",1
"bk_HomiliesOfBlessedAlmalexia","Interior","Mournhold, Bookseller",1
"bk_HouseOfTroubles_c","Interior","Mournhold, Andoren Manor",1
"bk_HouseOfTroubles_c","Interior","Mournhold, Bookseller",8
"bk_HouseOfTroubles_c","Interior","Mournhold, Llethan Manor",8
"bk_HouseOfTroubles_c","Interior","Mournhold, Velas Manor",8
"bk_InvocationOfAzura","Interior","Mournhold, Andoren Manor",1
"bk_InvocationOfAzura","Interior","Mournhold, Bookseller",6
"bk_InvocationOfAzura","Interior","Old Mournhold: Teran Hall, East Bldg",1
"bk_Irano_note","Interior","Mournhold, Royal Palace: Guards' Quarters",1
"bk_LivesOfTheSaints","Interior","Mournhold, Bookseller",6
"bk_LivesOfTheSaints","Interior","Mournhold, Llethan Manor",5
"bk_LivesOfTheSaints","Interior","Mournhold, Velas Manor",5
"bk_MixedUnitTactics","Interior","Mournhold, Bookseller",1
"bk_MysteriousAkavir","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"bk_MysteriousAkavir","Interior","Mournhold, Bookseller",5
"bk_MysteriousAkavir","Interior","Mournhold, Llethan Manor",4
"bk_MysteriousAkavir","Interior","Mournhold, Velas Manor",4
"bk_Mysticism","Interior","Mournhold, Bookseller",2
"bk_OriginOfTheMagesGuild","Interior","Mournhold, Bookseller",2
"bk_OverviewOfGodsAndWorship","Interior","Mournhold, Bookseller",7
"bk_PigChildren","Interior","Mournhold, Bookseller",2
"bk_PilgrimsPath","Interior","Mournhold Temple: Office of the Lord Archcanon",3
"bk_PilgrimsPath","Interior","Mournhold, Bookseller",3
"bk_SaintNerevar","Interior","Mournhold, Royal Palace: Helseth's Chambers",1
"bk_SaryonisSermons","Interior","Mournhold, Bookseller",3
"bk_SpiritOfTheDaedra","Interior","Mournhold Temple: Hall of Ministry",1
"bk_Teran_invoice","Interior","Old Mournhold: Teran Hall",1
"bk_ahnia","Interior","Old Mournhold: Bazaar Sewers",1
"bk_bartendersguide","Interior","Old Mournhold: Teran Hall, East Bldg",1
"bk_commontongue","Interior","Mournhold, Godsreach",2
"bk_commontongue","Interior","Mournhold, Great Bazaar",1
"bk_commontongue","Interior","Mournhold, Secret Office",8
"bk_commontongue","Interior","Mournhold, Temple Courtyard",1
"bk_commontongue","Interior","Mournhold, The Winged Guar",1
"bk_commontongue","Interior","Mournhold, Vacant Manor",1
"bk_commontongue","Interior","Old Mournhold: Residential Sewers",1
"bk_commontongue_irano","Interior","Mournhold, Royal Palace: Guards' Quarters",1
"bk_darkestdarkness","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"bk_diary_sailor","Interior","Old Mournhold: Teran Hall",1
"bk_easternprovincesimpartial","Interior","Mournhold Temple: Office of the Lord Archcanon",6
"bk_easternprovincesimpartial","Interior","Mournhold, Bookseller",5
"bk_firmament","Interior","Mournhold Temple: Office of the Lord Archcanon",8
"bk_firmament","Interior","Mournhold, Royal Palace: Helseth's Chambers",1
"bk_fivesongsofkingwulfharth","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"bk_frontierconquestaccommodat","Interior","Mournhold, Bookseller",1
"bk_frontierconquestaccommodat","Interior","Mournhold, Geon Auline's House",1
"bk_frontierconquestaccommodat","Interior","Mournhold, Thendas Manor",1
"bk_graspingfortune","Interior","Mournhold Temple: Office of the Lord Archcanon",6
"bk_guide_to_ald_ruhn","Interior","Mournhold, Andoren Manor",1
"bk_legionsofthedead","Interior","Mournhold, Bookseller",4
"bk_legionsofthedead","Interior","Mournhold, Llethan Manor",5
"bk_legionsofthedead","Interior","Mournhold, Velas Manor",5
"bk_nchunaksfireandfaith","Interior","Mournhold, Bookseller",1
"bk_onoblivion","Interior","Mournhold, Bookseller",2
"bk_progressoftruth","Interior","Mournhold, Llethan Manor",1
"bk_progressoftruth","Interior","Mournhold, Velas Manor",1
"bk_reflectionsoncultworship...","Interior","Mournhold, Bookseller",1
"bk_specialfloraoftamriel","Interior","Mournhold, Bookseller",2
"bk_suicidenote","Interior","Old Mournhold: Moril Manor, Courtyard",1
"bk_tamrielicreligions","Interior","Mournhold, Bookseller",1
"bk_tamrielicreligions","Interior","Mournhold, Royal Palace: Helseth's Chambers",1
"bk_truenatureoforcs","Interior","Mournhold, Bookseller",1
"bk_truenoblescode","Interior","Mournhold, Geon Auline's House",1
"bk_truenoblescode","Interior","Mournhold, Thendas Manor",1
"bk_vampiresofvvardenfell1","Interior","Mournhold, Bookseller",2
"bk_varietiesoffaithintheempire","Interior","Mournhold, Geon Auline's House",1
"bk_varietiesoffaithintheempire","Interior","Mournhold, Thendas Manor",1
"bk_vivecandmephala","Interior","Mournhold, Bookseller",3
"bk_vivecandmephala","Interior","Mournhold, Royal Palace: Helseth's Chambers",1
"bk_wildelves","Interior","Mournhold, Bookseller",2
"bk_wildelves","Interior","Mournhold, Royal Palace: Helseth's Chambers",1
"bk_wordsclanmother","Interior","Mournhold, Llethan Manor",2
"bk_wordsclanmother","Interior","Mournhold, Velas Manor",2
"bk_yellowbookofriddles","Interior","Mournhold, Bookseller",1
"bk_yellowbookofriddles","Interior","Mournhold, Llethan Manor",1
"bk_yellowbookofriddles","Interior","Mournhold, Velas Manor",1
"bloodworm_helm_unique_x","Interior","Mournhold, Museum of Artifacts",1
"blue water ref 128","Interior","Norenen-dur",4
"blue water ref 128","Interior","Norenen-dur, The Wailingdelve",5
"blue water ref 128","Interior","Old Mournhold: Armory Ruins",2
"blue water ref 128","Interior","Old Mournhold: Battlefield",1
"blue water ref 128","Interior","Old Mournhold: Bazaar Sewers",6
"blue water ref 128","Interior","Old Mournhold: Palace Sewers",1
"blue water ref 256","Interior","Bamz-Amschend, Passage of the Walker",4
"blue water ref 256","Interior","Bamz-Amschend, Radac's Forge",1
"blue water ref 256","Interior","Old Mournhold: Temple Catacombs",3
"blue water ref 256","Interior","Old Mournhold: Temple Gardens",1
"blue water ref 256","Interior","Sotha Sil, Inner Flooded Halls",1
"blue water ref 256","Interior","Sotha Sil, Outer Flooded Halls",1
"blue water ref 256_ripple","Interior","Norenen-dur",5
"blue water ref 256_ripple","Interior","Norenen-dur, Basilica of Divine Whispers",1
"blue water ref 256_ripple","Interior","Norenen-dur, The Wailingdelve",2
"blue water ref 256_ripple","Interior","Old Mournhold: Abandoned Crypt",1
"blue water ref 256_ripple","Interior","Old Mournhold: Moril Manor, Courtyard",2
"blue water ref 256_ripple","Interior","Old Mournhold: Residential Sewers",1
"blue water ref 256_ripple","Interior","Old Mournhold: Temple Gardens",1
"blue water ref 256_ripple","Interior","Old Mournhold: Temple Sewers",1
"blue water ref 512","Interior","Sotha Sil, Inner Flooded Halls",6
"blue water ref 512","Interior","Sotha Sil, Outer Flooded Halls",1
"blue water ref 512_ripple","Interior","Norenen-dur, Basilica of Divine Whispers",1
"blue water ref 512_ripple","Interior","Norenen-dur, Citadel of Myn Dhrur",3
"blue water ref 512_ripple","Interior","Norenen-dur, The Grand Stair",3
"blue water ref 512_ripple","Interior","Norenen-dur, The Teeth that Gnash",3
"blue water ref 512_ripple","Interior","Old Mournhold: Abandoned Crypt",1
"blue water ref 512_ripple","Interior","Old Mournhold: Moril Manor, Courtyard",3
"blue water ref 512_ripple","Interior","Old Mournhold: Palace Sewers",1
"blue water ref 512_ripple","Interior","Old Mournhold: Tears of Amun-Shae",2
"blue water ref 512_ripple","Interior","Old Mournhold: Temple Catacombs",1
"blue water ref 512_ripple","Interior","Old Mournhold: Temple Crypt",2
"blue water ref 512_ripple","Interior","Old Mournhold: Temple Sewers",2
"blue water ref 768","Interior","Bamz-Amschend, King's Walk",2
"blue water ref 768","Interior","Bamz-Amschend, Passage of Whispers",1
"blue water ref 768","Interior","Bamz-Amschend, Radac's Forge",1
"blue water ref 768","Interior","Bamz-Amschend, Skybreak Gallery",5
"bols indalen","Interior","Mournhold, Craftsmen's Hall",1
"bonemold long bow","Interior","Old Mournhold: Moril Manor, Courtyard",1
"bonemold_boots","Interior","Mournhold, Armory",1
"bonemold_cuirass","Interior","Mournhold, Armory",1
"bonemold_helm","Interior","Mournhold, Armory",1
"bonemold_pauldron_l","Interior","Mournhold, Pawnbroker",1
"bonemold_pauldron_r","Interior","Mournhold, Armory",1
"bonemold_pauldron_r","Interior","Mournhold, Pawnbroker",1
"bonemold_shield","Interior","Mournhold, Armory",1
"bonemold_shield","Interior","Old Mournhold: Teran Hall",1
"book_dwe_boom00","Interior","Bamz-Amschend, Hall of Wails",1
"book_dwe_cogs00","Interior","Bamz-Amschend, Hall of Winds",1
"book_dwe_mach00","Interior","Bamz-Amschend, Hall of Winds",1
"book_dwe_metal_fab00","Interior","Bamz-Amschend, Radac's Forge",1
"book_dwe_pipe00","Interior","Bamz-Amschend, Hall of Winds",1
"book_dwe_power_con00","Interior","Bamz-Amschend, Radac's Forge",1
"book_dwe_water00","Interior","Bamz-Amschend, Passage of Whispers",1
"bookskill_enchant4","Interior","Old Mournhold: Residential Ruins",1
"bookskill_light armor5","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"bookskill_marksman5","Interior","Norenen-dur, The Wailingdelve",1
"bookskill_medium armor1","Interior","Mournhold, Llethan Manor",1
"bookskill_medium armor1","Interior","Mournhold, Velas Manor",1
"bookskill_spear4","Interior","Mournhold Temple: Office of the Lord Archcanon",1
"bookskill_speechcraft2","Interior","Mournhold, Llethan Manor",1
"boots of blinding speed_x","Interior","Mournhold, Museum of Artifacts",1
"boots_apostle_unique_x","Interior","Mournhold, Museum of Artifacts",1
"centurion_projectile_C","Interior","Bamz-Amschend, Hearthfire Hall",2
"centurion_sphere_bbot1","Interior","Mournhold, Ignatius Flaccus' House",1
"centurion_sphere_bbot5","Interior","Mournhold, Ignatius Flaccus' House",1
"centurion_sphere_bbot6","Interior","Mournhold, Ignatius Flaccus' House",1
"centurion_spider_bbot3","Interior","Mournhold, Ignatius Flaccus' House",1
"centurion_spider_bbot7","Interior","Mournhold, Ignatius Flaccus' House",1
"centurion_spider_dead","Interior","Mournhold, Ignatius Flaccus' House",1
"centurion_steam_A_C","Interior","Bamz-Amschend, Hearthfire Hall",3
"centurion_steam_C_L","Interior","Bamz-Amschend, Hearthfire Hall",1
"centurion_steam_bbot2","Interior","Mournhold, Ignatius Flaccus' House",1
"centurion_steam_bbot4","Interior","Mournhold, Ignatius Flaccus' House",1
"centurion_steam_bbot8","Interior","Mournhold, Ignatius Flaccus' House",1
"centurion_steam_dead","Interior","Mournhold, Ignatius Flaccus' House",1
"chest_01_v_potion_al_02","Interior","Mournhold, Ignatius Flaccus' House",1
"chest_01_v_potion_al_04","Interior","Mournhold, Magic Shop",1
"chest_01_v_potion_ap_01","Interior","Mournhold, Great Bazaar",1
"chest_01_v_potion_h_04","Interior","Mournhold Temple: Infirmary",1
"chest_01_v_potion_p_01","Interior","Old Mournhold: West Sewers",1
"chest_01_v_potion_p_03","Interior","Mournhold, Royal Palace: Imperial Cult Services",2
"chest_01_v_potion_p_03","Interior","Old Mournhold: Temple Sewers",1
"chest_02_v_potion_p_02","Interior","Old Mournhold: City Gate",1
"chest_small_01_empty","Interior","Old Mournhold: Moril Manor, Courtyard",1
"chest_small_01_gold_05","Interior","Mournhold, Great Bazaar",1
"chest_small_01_gold_25","Interior","Mournhold, Bookseller",2
"chest_small_01_gold_25","Interior","Mournhold, Clothier",2
"chest_small_01_gold_25","Interior","Mournhold, Pawnbroker",1
"chest_small_01_gold_50","Interior","Mournhold, Andoren Manor",2
"chest_small_01_gold_50","Interior","Mournhold, Armory",1
"chest_small_01_gold_50","Interior","Mournhold, Craftsmen's Hall",1
"chest_small_01_gold_50","Interior","Mournhold, Geon Auline's House",1
"chest_small_01_gold_50","Interior","Mournhold, Great Bazaar",1
"chest_small_01_gold_50","Interior","Mournhold, Magic Shop",1
"chest_small_01_gold_50","Interior","Mournhold, Royal Palace: Barenziah's Chambers",1
"chest_small_01_gold_50","Interior","Mournhold, Royal Palace: Helseth's Chambers",1
"chest_small_01_gold_50","Interior","Mournhold, Sadri Manor",1
"chest_small_01_gold_50","Interior","Old Mournhold: Abandoned Crypt",1
"chest_small_01_gold_50","Interior","Old Mournhold: Gedna Relvel's Tomb",1
"chest_small_01_gold_ran","Interior","Old Mournhold: Abandoned Passageway",1
"chest_small_01_gold_ran","Interior","Old Mournhold: Temple Catacombs",1
"chest_small_01_goldr500","Interior","Old Mournhold: Moril Manor, Courtyard",1
"chest_small_01_ingred10","Interior","Mournhold, Geon Auline's House",1
"chest_small_01_ingred10","Interior","Mournhold, Ignatius Flaccus' House",2
"chest_small_01_ingred10","Interior","Mournhold, Llethan Manor",1
"chest_small_01_ingred10","Interior","Mournhold, Royal Palace: Guards' Quarters",1
"chest_small_01_ingred10","Interior","Mournhold, Thendas Manor",2
"chest_small_01_ingred10","Interior","Mournhold, Velas Manor",1
"chest_small_01_ingred10","Interior","Old Mournhold: Gedna Relvel's Tomb",1
"chest_small_01_ingredie","Interior","Old Mournhold: Gedna Relvel's Tomb",1
"chest_small_01_soulgem","Interior","Mournhold, Craftsmen's Hall",1
"chest_small_02_diamonds","Interior","Old Mournhold: Abandoned Crypt",1
"chest_small_02_gems","Interior","Old Mournhold: Temple Catacombs",1
"chest_small_02_gold_05","Interior","Mournhold, Llethan Manor",1
"chest_small_02_gold_05","Interior","Mournhold, Velas Manor",1
"chest_small_02_gold_10","Interior","Mournhold Temple: Reception Area",1
"chest_small_02_gold_25","Interior","Mournhold, Pawnbroker",1
"chest_small_02_gold_50","Interior","Mournhold, Craftsmen's Hall",1
"chest_small_02_gold_50","Interior","Mournhold, Great Bazaar",1
"chest_small_02_gold_50","Interior","Mournhold, Museum of Artifacts",1
"chest_small_02_ingredie","Interior","Mournhold, Ignatius Flaccus' House",2
"chest_small_02_ingredie","Interior","Mournhold, Magic Shop",2
"chest_small_02_rndgold","Interior","Mournhold, The Winged Guar",1
"chest_small_02_silverwa","Interior","Mournhold, Andoren Manor",1
"chest_small_02_silverwa","Interior","Mournhold, Bookseller",1
"chest_small_02_silverwa","Interior","Mournhold, Geon Auline's House",1
"chest_small_02_silverwa","Interior","Mournhold, Llethan Manor",1
"chest_small_02_silverwa","Interior","Mournhold, Royal Palace: Barenziah's Chambers",1
"chest_small_02_silverwa","Interior","Mournhold, Royal Palace: Guards' Quarters",1
"chest_small_02_silverwa","Interior","Mournhold, Royal Palace: Helseth's Chambers",1
"chest_small_02_silverwa","Interior","Mournhold, Royal Palace: Reception Area",1
"chest_small_02_silverwa","Interior","Mournhold, Secret Office",1
"chest_small_02_silverwa","Interior","Mournhold, Thendas Manor",1
"chest_small_02_silverwa","Interior","Mournhold, Velas Manor",2
"chest_tomb_small00","Interior","Old Mournhold: Temple Gardens",1
"chimney_smoke_small_velas1","Interior","Mournhold, Velas Manor",1
"chimney_smoke_small_velas2","Interior","Mournhold, Velas Manor",1
"chimney_smoke_small_velas3","Interior","Mournhold, Velas Manor",1
"chimney_smoke_small_velas4","Interior","Mournhold, Velas Manor",1
"chimney_smoke_small_velas5","Interior","Mournhold, Velas Manor",1
"chimney_smoke_small_velas6","Interior","Mournhold, Velas Manor",1
"chitin boots","Interior","Mournhold, Pawnbroker",1
"chitin cuirass","Interior","Mournhold, Armory",1
"chitin spear","Interior","Old Mournhold: Temple Gardens",1
"chitin_shield","Interior","Old Mournhold: Temple Gardens",1
"clannfear","Interior","Norenen-dur",2
"claymore_chrysamere_unique_x","Interior","Mournhold, Museum of Artifacts",1
"claymore_iceblade_unique_x","Interior","Mournhold, Museum of Artifacts",1
"com_basket_01_chpfood","Interior","Mournhold, Craftsmen's Hall",1
"com_basket_01_chpfood5","Interior","Mournhold, Geon Auline's House",1
"com_basket_01_food","Interior","Mournhold, Great Bazaar",1
"com_basket_01_food","Interior","Old Mournhold: Moril Manor, East Building",1
"com_basket_01_ingredien","Interior","Mournhold, Armory",1
"com_chest_01_empty","Interior","Old Mournhold: Temple Sewers",1
"com_chest_01_pos","Interior","Pelagiad, Ignatius Flaccus' House",1
"com_chest_02_books","Interior","Mournhold, Bookseller",2
"com_chest_02_durgok","Interior","Old Mournhold: Tears of Amun-Shae",1
"com_chest_02_empty","Interior","Old Mournhold: Temple Crypt",1
"com_chest_02_lev_gold","Interior","Old Mournhold: Temple Crypt",2
"com_chest_02_thendas1","Interior","Mournhold, Thendas Manor",1
"com_chest_02_thendas2","Interior","Mournhold, Thendas Manor",1
"com_chest_02_v_armor07","Interior","Mournhold, Great Bazaar",1
"com_chest_02_v_indalen","Interior","Mournhold, Craftsmen's Hall",1
"com_chest_02_v_sosia","Interior","Mournhold, Armory",1
"com_chest_02_v_weapon05","Interior","Mournhold, Great Bazaar",1
